"Date","GOLDBEES","ADANIENT","MID150BEES","MON100","NESTLEIND","HDFCBANK","LT"
2020-01-23,-0.00226698296909045,0.0163789159550161,0.0151377541168243,-0.000694662745241659,9.62288991757099e-06,0.00322348367669933,0.0294392041687792
2020-01-24,0.0053962637417404,0.000653364933446143,0.00790335220089733,0.000834221908920796,0.0132902648438613,-0.000240897642076243,0.0201905844297767
2020-01-27,0.0127117776510044,0.00348215886605252,-0.00236715551684608,-0.00719296446112649,-0.00567729187379706,-0.0251899223467926,-0.0077987374507098
2020-01-28,-0.00362614390379434,-0.00281953662138901,-0.00029655410019136,-0.00907959633955124,-0.0159198563223374,0.00824286184491863,-0.00144585050345669
2020-01-29,-0.0030795242607049,0.0104393934061662,0.000741661766017421,0.0114692294294771,0.0291958014125659,0.0103414394024104,0.0141460419041857
2020-01-30,0.00898623109630603,-0.00344380190954208,-0.00667057447893982,-0.00502590647207946,-0.0218034806456306,-0.00792949374993568,0.00329511363813295
2020-01-31,-0.00166995192823227,-0.00885527968590716,-0.00328311018787708,0.0112561019517325,-0.0103957593318503,0.000203772799419299,-0.000656719923186277
2020-02-03,0.00111516355501728,-0.0372630549684331,-0.0130259430252496,-0.0137207957906301,0.0613011170205493,-0.0273179401367617,-0.0603595223960669
2020-02-04,-0.00918958556835536,0.0205976320896124,0.00895030315038903,0.0106760245958091,0.00948402327225417,0.0310193798496441,0.00396387429159573
2020-02-05,-0.00758854535887099,0.0479041048396005,0.00887079114329525,0.0211111626360954,-0.00429926276134018,0.0120752088721054,0.0141669286094581
2020-02-06,0.00764657171517147,0.00105820285295977,0.00700448929047881,0.00610393138618126,-0.00609740858332875,-0.00389666367908414,0.0057630520801264
2020-02-07,0.00337265108794993,0.012685010920771,0.00695576769018591,0.00349252732614347,0.00263142857396148,0.00193566487362129,-0.0141166672885463
2020-02-10,0.00700280097079231,0.0208767973025581,-0.0101411292198966,-0.00583575798412206,-0.00952978929305814,-0.00152946723979674,-0.0105465030784354
2020-02-11,-0.00361616315316604,0.00327202702739338,0.00489980458101247,0.0131434340968983,-0.0108242258337963,0.000241886988920026,0.00124477322746008
2020-02-12,-0.0016750802289841,0.0179372369165043,-0.0026595789651912,-2.97721385963401e-05,0.0187878981306124,0.00677077541725701,0.00808165108117898
2020-02-13,0.00531326762652107,0.00700842159796622,-0.000888852719907463,0.00427481547542752,0.00702536902575468,-0.00608477121585393,-0.00389280951479154
2020-02-14,-0.00278170477596906,0.0186915211949747,-0.00533808714886008,0.00557655815595526,-0.00339657294242957,-0.0177623074441406,0.00224411558976989
2020-02-17,0.00223157139357877,-0.0142494151837614,-0.0116278884616215,0.00728596404582826,0.0141838633498605,-0.00180406428575874,-0.0115431552022889
2020-02-18,0.00584467249343179,-0.0120792644471412,-0.00361999218878917,-0.0121678205434984,-0.0111283752007286,-0.00320423157911276,0.00480384663194888
2020-02-19,0.0157719896084858,0.0182401346720471,0.0136240018035214,0.00306831409304076,0.0232385985903203,0.0114980868736663,-0.0038479303647474
2020-02-20,0.00299647543162407,0.0183070449067695,0.00746714466601506,0.0140976550358165,-0.0146294272525902,-0.0082302800216798,-0.000624439426099133
2020-02-24,0.0478001670510029,-0.044074950432729,-0.0201601041922427,-0.0386885068021403,-0.0122279999479433,-0.00587450528215705,-0.0163203417145248
2020-02-25,-0.029549070768267,-0.00323563435006924,0.00075647583830718,-0.00748830205786633,0.00264734635923403,-0.00797557789888204,-0.0140110866897687
2020-02-26,0.00213680112150483,-0.0148102568720367,-0.0120937722343791,-0.0343942661851977,-0.00856823822612407,-0.00087470843961579,-0.0248783495779241
2020-02-27,-0.00373132697069223,-0.0356260766573701,-0.00749805470865572,0.00131279552681729,0.00145309650177117,0.000166595731478703,-0.000660770389614096
2020-02-28,-0.00026757988080961,-0.0661967990388521,-0.0353068284609585,-0.0520005664169009,-0.0298144962585812,-0.0181749151677459,-0.0188374142844722
2020-03-02,-0.00909821146122103,-0.000228648146730626,-0.00015979417583456,0.0285928454673527,0.020983674410511,0.0016557974827518,-0.022441080346004
2020-03-03,0.00243046598851659,0.0327081107017282,0.0164641744994689,0.0415674153869903,0.0154842087288185,0.00186519050731992,0.0175727474833076
2020-03-04,0.0264008504966455,-0.0205980950055985,-0.0155685119687251,-0.0201097331414544,0.0111313509196365,-0.0278813174143914,-0.00393639490247522
2020-03-05,-0.00157473913376938,0.00293990706720826,0.00575080861224597,0.00723759531672119,0.00210359590963582,0.0021760274123348,0.00492906193239762
2020-03-06,0.0265509541857276,-0.0315671326975188,-0.0196950108291114,-0.00852506104657835,-0.00886806987311572,-0.0142874487399288,-0.0199160821667674
2020-03-09,-0.0151088390298341,-0.0700815103388855,0.045528151377469,-0.0346317818812092,-0.0242217974367799,-0.024319292193864,-0.0491416653090723
2020-03-11,-0.0072802596454018,-0.0197796576985643,-0.0909654275984279,-0.00263417588065085,0.00107290594425913,0.00587018045347643,0.0136123190541064
2020-03-12,-0.00576221107764896,-0.171647586437328,-0.0756903961516949,-0.0525586303461488,-0.0300961857097667,-0.0830491827767652,-0.0898876029829052
2020-03-13,-0.0353003209933166,-0.082639473006405,0.0108815960771798,-0.0297233480461973,-0.0368601213262648,0.0474885863492602,0.0343317365135432
2020-03-16,-0.0259421297282534,-0.0944536992208824,-0.037766824356128,-0.00772132008941284,-0.0396619953379512,-0.065713206474588,-0.0787007688282414
2020-03-17,-0.0235490995517329,-0.00965116123417253,-0.00815320992587953,-0.0427614736550137,0.00998823181814079,-0.0244121910284046,-0.0123360544059804
2020-03-18,0.017513544748379,-0.0239879788041742,-0.0730261822698914,-0.0220806337170146,-0.0690600952759705,-0.100707581867686,-0.0545598407523212
2020-03-19,-0.00648982932135311,-0.00998472729106314,0.157764434860369,0.0182875977465935,-0.0307680180619107,0.0212679877007071,-0.0679343507176857
2020-03-20,0.025560964194282,0.0682701725288999,-0.127182035398543,0.051010921947346,0.0781387766665247,-0.0141811839757697,0.0256197757649146
2020-03-23,-0.0301855478860176,-0.11577898219632,-0.132857108602718,-0.0898630562118338,-0.0848929978906324,-0.126068864691075,-0.162657593108623
2020-03-24,0.0391204715584477,0.0781637857671165,0.0232995487093908,0.0735506656622744,0.0412293114293745,-0.00499010486046203,-0.00861260120065943
2020-03-25,0.0164881093399809,0.0149596582997471,-0.0365685411528897,0.0607657673699618,0.0716521360120685,0.115995892056936,0.0817203751269924
2020-03-26,-0.00729928211711461,0.0600906571795368,0.123657206508717,-0.0552805999645123,0.0329235158507255,0.0517652680692782,0.0943519936202477
2020-03-27,0.0394879330076019,-0.0873438484207347,-0.0365413476068549,0.0465798686051853,0.0126644703997925,0.00371773587253821,-0.00113371366055626
2020-03-30,0.041131872801577,0.00546867957623975,-0.0324144973641998,-0.00655705914975957,0.0364065849658697,-0.0804908887750044,-0.0458752077164072
2020-03-31,-0.0385003152836598,0.069152947848973,0.0642661719731208,0.0448537086849423,0.0409964321774245,0.0363735908255176,0.0123331371060262
2020-04-01,0.000785202688118769,-0.0265259293355862,0.0355460346957739,-0.0417904623564153,-0.0396334513856487,-0.0374172847793049,-0.0422386948534954
2020-04-03,0.0143828246056343,-0.0365810260582132,-0.0769231011942305,0.011377299834197,-0.03512726409322,-0.0190443826508726,0.000387406628275633
2020-04-07,0.0226861880033036,0.0705153562912864,0.017473091172975,0.0724373382329724,0.128040022852823,0.101062831825571,0.034854559799937
2020-04-08,0.00302502526143233,-0.000361881264176356,0.0319242805238784,-0.0121233380583874,-0.00982463054126481,-0.00803463945475591,0.00679840727647085
2020-04-09,0.0251319421209102,0.0314988349565342,0.0409644127885063,0.0230557565226104,-0.00187017369354869,0.0406681543132823,0.00706237782827746
2020-04-13,0.0416768993572716,0.0249210990137416,-0.032793651543244,-0.0103627594860347,-0.0142371454129071,-0.0321064280198515,0.0647761856246096
2020-04-15,0.00423620812822256,-0.00513698791663808,0.0288196789559094,0.0408396633793737,0.0437320170057622,-0.0357960303159621,0.0169851822391822
2020-04-16,0.0138270489314736,-0.013425175472624,0.0115345289823103,0.0276857273804139,0.0328614359877411,0.0190547703052857,0.0357894035582489
2020-04-17,-0.0182616072926857,0.00418704311504303,0.0120138494248669,0.0278868665090661,-0.0319052506116598,0.0347257502125977,0.0233093308893557
2020-04-20,-0.0216623959783193,0.0194580273415192,0.0331991486087062,-0.0179481491364405,-0.0200816615345687,0.0379546322968021,-0.0185443425899585
2020-04-21,0.0120336945651258,-0.0732789244596779,-0.0426484652733277,-0.00349490608031477,0.00229440022389671,-0.0245542308216803,-0.0494211683240924
2020-04-22,0.0133175120915927,0.0121367974113629,-0.00793326669770056,-0.0263413700709402,0.0368313939944827,0.00754075710344182,-0.0203939414145217
2020-04-23,0,0.0210755680596753,0.0241952079987717,0.0080148440751111,-0.0116766463056539,0.0283761936868396,-0.014074672967194
2020-04-24,0.00187744696577141,-0.041636941683122,-0.0100100098571165,-0.0036196696175177,-0.00172061976636662,-0.0176973995596195,0.0126100791971191
2020-04-27,-0.00304514541109957,-0.000371174113730888,0.0291202953385634,0.0321218447804252,0.0312966703840856,-0.00890134858887748,0.00475803868851532
2020-04-28,0.00281952368450988,0.0349179879258819,-0.0117901057440991,0.0052044678778751,-0.0212329611960802,0.00182852865446437,0.00222153801801173
2020-04-29,-0.00726338732601706,0.001435794815144,0.00417576219227733,-0.0194085706192829,-0.00455046602404607,0.0490659398159505,0.0212331337705738
2020-04-30,0.00472033910741843,0.0136201654182813,0.0255445725846999,0.0182667003686219,0.0248688504389962,0.0252789505701159,0.0253612114910808
2020-05-04,0.00375851182896669,-0.0696605832511923,-0.0318594612224502,-0.0394298592141927,-0.0261204879337138,-0.0786584430497791,-0.0522533084104139
2020-05-05,-0.0278492543753185,0.00874201974146294,-0.00698042437936985,0.0261330117866079,-0.00200198627233039,-0.0125136350248926,-0.0161641607711115
2020-05-06,-0.00433318009650063,0.00414452706206658,-0.0136573667939764,0.0136840743776103,-0.00644027150303039,0.0383455752407644,0.000477988967152898
2020-05-07,-0.00725336635960938,0.0123828367738268,0.0122174397610295,0.0181941667801482,-0.00963939067246433,-0.0226120631031422,-0.0172579253225881
2020-05-08,0.0109594966680859,0.01667902755188,-0.00543151202446934,0.00297564692166774,0.0385300510249864,0.00437834752169475,-0.00838548833295483
2020-05-11,-0.00819080140534523,0.021144717279546,0.00202270007273686,0.00468532346963602,-0.0135287532451926,-0.0142618847982374,0.00692455683703819
2020-05-12,0.00170035250509892,-0.00107113386561863,-0.00545015043952179,0.00739729165637293,-0.00570250464341149,-0.0155601681268652,-0.00827656335221016
2020-05-13,-0.00654705254060772,0.00893506702612856,0.0196874611668545,-0.0151066653735115,-0.0543811435589042,0.0289501806716108,0.0590330247811877
2020-05-14,0.0126922246099641,-0.00177127445571368,-0.00477710331306902,-0.0143660000319255,-0.0163422216252006,-0.0365977956063523,0.0101400867456483
2020-05-15,0.0074716207773653,0.00106478078972105,0.000800018310546768,0.015875925104329,0.0123934082288779,-0.00621010162164382,-0.00831741369569483
2020-05-18,0.0177033897601295,-0.0365120800127325,-0.024780208948438,0.0229559940133348,-0.0123725909592519,-0.0579857151170308,-0.0590585743914589
2020-05-19,-0.0275035721312249,0.0279619299591511,-0.0145491617945243,-0.00332290669883373,-0.00554497354839434,-0.00717151955383544,-0.0209011667839311
2020-05-20,0.0123278257045687,0.0118108955382632,0.0126845624540664,0.010723766710669,0.0094797960880828,0.0318425649120702,0.0485339524743937
2020-05-21,-0.0107450036165843,-0.0215775014571932,0.00616014850843372,-0.00268469098598823,-0.000487531282787668,0.00285841633600881,-0.0173652081116071
2020-05-22,0.00531019114367814,-0.00144617624141563,-0.00857139120296557,-0.00796105075907239,-0.00492770812722687,-0.0240823007671362,-0.00584994519822324
2020-05-26,-0.0108043396507405,0.0101374516375099,0.00864549512381507,0.0275533211939578,0.027134986114405,0.0161530849069489,0.0120753465733601
2020-05-27,-0.0133494957979536,0.0107529122836425,0.00428569560148273,-0.0104785890319458,0.00368351829859792,0.060124256422615,0.0306462306689459
2020-05-28,0.0132840610223914,0.011701999963968,0.0258077724322576,-0.00306607510438206,0.016310272678244,0.0460355236416041,0.0642298499374752
2020-05-29,-0.00485547353508531,0.0399581029124032,0.0174326679099699,-0.0118466303934313,0.0324707906963162,0.00677079168173345,0.0295418205633504
2020-06-01,0.00536709921925738,0.0144925293783797,0.0147974749318835,0.0106917497795249,-0.0203724642167392,0.0378289475948452,-0.00439795768223838
2020-06-02,-0.000727949040605025,-0.00365444586456154,0.0270529523466574,0.0109779484922043,-0.00983502504145572,0.0135169641541322,0.0186392456318125
2020-06-03,-0.00728507126851186,0.00466826527674602,-0.00672521237737811,0.00878556841520539,0.0231039747130546,0.0212287567157246,0.0167644621882039
2020-06-04,-0.00171232125722265,-0.0175904268227091,0.00282116853572734,0.00376051716149917,-0.0121185677246145,-0.0201027150138638,-0.0318319049332012
2020-06-05,0.00931137565868023,0.0300675148562772,0.0127531940935437,0.00281319507068201,-0.00580035256386524,0.0315962884088437,0.0263779485748794
2020-06-08,-0.0131099082018402,0.00131194616824892,0.000555532949942039,0.0142767851835575,-0.0152456847139124,-0.0168868060639147,0.00638577086295689
2020-06-09,0.00861004824066924,-0.00491330195404305,-0.00425688594174944,-0.00194430321352201,-0.0168475848463725,-0.0281523401864907,-0.00837350073017529
2020-06-10,0.00512192888957697,-0.000329023024257524,0.0107807033323366,0.0213195165276336,-0.00107853104737399,0.00460849794813689,-0.0070807409730097
2020-06-11,0.0126183079183713,-0.000329232091089371,-0.00680402242211386,-0.00639395428512279,0.00816772762906104,-0.0234411571393701,-0.017009134119506
2020-06-12,0.00167744298087924,0.00329370763029657,0.0235141732499802,-0.019089112056246,-0.00674047092594199,0.0146088246049028,-0.00435277823095537
2020-06-15,-0.00933012910925268,-0.0200262306032345,-0.023154826475435,-0.018619815311806,-0.00581952858291013,-0.0334775185391691,-0.0286052978134977
2020-06-16,0.0106254196650639,-0.0204355786919269,0.0103703958016854,0.0298991344045658,-0.00354867392959324,0.0426909745233972,-0.00538952497909462
2020-06-17,-0.00477889977381629,0.00649809700232606,-0.00549858951991655,0.0136087967695102,-0.00880873970112572,-0.0112581914192816,-0.0114519007187068
2020-06-18,0.004561791590594,0.0047569893206667,0.012900862229877,0.00856955909257695,-0.00118508711560861,0.0415625199424561,0.0133929396967496
2020-06-23,-0.00165523039273607,0.0164887124711746,-0.00896243456844181,0.00535360828932241,0.0252558063531667,0.0131714037348267,0.0662844885896692
2020-06-24,0.0113690082510218,-0.0152670655945306,-0.00539132823114807,-0.00411241347705893,0.00963835942993074,-0.0094023374368738,-0.012453377652746
2020-06-25,-0.00913347500421891,0.0442505817840428,0.000349719500680967,-0.0152339484072989,0.00473126334952823,-0.00363198491579209,-0.0130291971262047
2020-06-26,0.000472712292944877,0.0030931982770861,0.00856496567572562,0.00878984106384961,-0.00652272011512445,0.0269259363873717,0.020252444784342
2020-06-29,0.00377982141486055,-0.0148011900520707,-0.018544188573243,-0.025979868676587,0.00283906361473663,0.0185526211197284,-0.0266057454717734
2020-06-30,0.00282416867838298,-0.0219092415717126,0,0.0107648262253803,0.0268821214471049,-0.00947908064855363,0.00752721830330616
2020-07-01,0.00915276658207076,0.00896008185985941,-0.0139502189762829,0.0207862938300449,-0.0218696888339064,0.0175916469376576,-0.0205055351201149
2020-07-02,-0.0176743795705396,0.00348860607085411,0.0227435611442206,0.00880276632939858,-0.000565283468408784,0.00442565716732934,0.018392328539875
2020-07-07,0.00354856185373165,0.0240560745817062,-0.000851550591252082,0.00957293813124305,0.00657083086233556,0.00194946869762358,-0.00798985395756524
2020-07-08,0.0139085379079487,-0.0306274067156929,0.00323849407424759,-0.00189647255907166,-0.00652492146550709,0.00470492423209645,-0.00249048295651588
2020-07-09,0.00744021209043555,-0.00153383664480133,-0.00373770333710177,0.0161050867858825,-0.00255597688211451,0.0131491215846862,0.00393097897936601
2020-07-10,-0.00300025531090709,-0.0187403688235769,-0.00119371922839029,0.00736522442869791,0.00441525166044965,-0.0176453009877298,-0.0135456803982416
2020-07-13,0.00138883235032772,-0.0228553425081774,-0.0064879813914156,0.0152288269179894,0.00735160000385315,-0.0224866589545818,-0.00429117856027006
2020-07-14,-0.00323623197134404,-0.040371649980309,-0.0094517829530949,-0.0169034194296468,-0.00360023690030753,-0.0198101634145045,-0.0164305170779104
2020-07-15,0.00231916259961706,-0.0133555967487783,-0.014052698944671,0.00323886561516629,0.000766438966521621,-0.00538305102948511,-0.000766879187961034
2020-07-16,-0.00231379652924346,0.00778329606830086,0.00651062678098624,-0.0141244106570411,0.0347097298776702,0.00892543426574832,0.00981140485032594
2020-07-17,-0.00556581330506634,0.0181331268583036,0.012587367069973,0.0107322910707346,-0.0151864962549473,0.0337866716955626,0.00477669394431546
2020-07-20,0.00443093801250538,0.0600263214368701,0.0101864670448872,-0.00530284150385218,0.000989425735390626,0.0314991245141176,-0.00642862441074854
2020-07-21,0.00441139141061608,0.0410703504859342,0.00683646449074837,0.0282842361247821,0.00165838133096163,0.00485396985474273,0.0200630892650573
2020-07-22,0.0143320104169633,0.012552231984053,0.000509230680267869,-0.0187210828457383,-0.00716329428577489,-0.0107154063869911,-0.018282489273674
2020-07-23,0.0141294192523453,0.00324680867939109,-0.00169661480235905,0.0123573967992234,0.00609555644128612,0.0035956018576675,-0.00472381810453926
2020-07-24,0.00943816109989459,-0.0070609385705187,0.00356898511094617,-0.0336800430594892,-0.000263780924069867,-0.00999622060319449,-0.0132561546484341
2020-07-27,0.0340606112279827,-0.0165925623381825,-0.0110075820419943,9.01787121792008e-05,0.00570374945160634,-0.0353856365698872,-0.000663545114938935
2020-07-28,-0.00947260353453661,0.0457969604307142,0.00136982901142524,0.0143966132834541,-0.0146885145872961,0.00662336729272228,0.0107325389347146
2020-07-29,0.0110845936717145,0.0319793191902544,0.0121408873124198,-0.0146623378662821,-0.0291042888960926,-0.0202917203046507,0.00925024008178577
2020-07-30,0.000644857674154897,-0.0226132074439944,-0.00929209747966386,0.00041260176698632,-0.00444940223073598,-0.0131034414439037,-0.0148598321951513
2020-07-31,0.0126745469872782,0.0011426535315564,0.000511575368504769,0.0265264123889182,-0.00010873294073932,-0.0169895005748083,0.00572534238819533
2020-08-03,0.0031820434412615,-0.0171184940859573,0.00801092952738314,0.0112505334713453,0.000157260442366525,-0.0298219164875979,0.00268198575441825
2020-08-04,-0.000634438431239004,0.0571844520378966,0.00558001072811054,0.00912624740127699,0.00334025001665728,0.0395709102010811,0.00911684758931153
2020-08-05,0.0264494296317073,-0.0137287237135739,0.00437192393133312,0.00132879805311137,-0.00462297215561536,-0.0135361489697057,0.0103682587766172
2020-08-06,0.00803964580169003,0.0353562025060628,0.0120542646278441,0.00199069266335905,0.0105312133513007,0.012797280534856,-0.00388868419787947
2020-08-07,0.00552140357139908,0.0373755210898183,0.0160462761582054,0.0142380995732265,0.00668267053402394,0.00302687167660332,-0.00704879687782689
2020-08-10,-0.0156598875684465,0.0145155062942943,0.021165794375017,-0.00731537351126121,-0.00731742158075066,0.00651440696776096,0.0484901608240695
2020-08-11,-0.0227273193003972,0.000766463881894719,-0.00605869038136753,-0.00838017874034602,-0.00257695942640424,0.0152286960388881,0.0019270094818189
2020-08-12,-0.034249449429493,0.00944586675742798,-0.00272701288460808,-0.00550307893522484,-0.00493005754709985,-0.00276561892407023,-0.0126311413521901
2020-08-13,0.00678636977276659,0.0154275458086177,0.00836417038891635,0.0133025802944273,-0.00402945574045654,-0.00437165247342697,0.0431164847880716
2020-08-14,0.00717542953497929,-0.02266505887401,-0.00685915320777464,0.000560679905990957,-0.00725378919719921,-0.0232284003462998,-0.00797410670705467
2020-08-17,-0.00367008139173863,0.00815496245965597,0.00449731130007591,0.00696836940453349,0.00416998647556821,-0.0016433691397667,0.0183148939518316
2020-08-18,0.0251354238149186,0.0803842383815971,0.0113527194448182,0.00741617745143119,0.00801949240350597,0.0229967710254397,0.00374703805185517
2020-08-19,-0.00908899371578842,0.120964022346657,0.011225281967947,0.00670116859753178,-0.0126160883048771,0.00955993413672385,0.00452937884715632
2020-08-20,-0.0255972853156698,-0.0231685495482368,0.00562852744691411,-0.0122393584566614,-0.0081855824278575,-0.00712539300023685,-0.0132295996571078
2020-08-21,0.000875676778899104,-0.00277770039236369,0.00948384038006522,0.0262674255580748,0.0215892654745653,0.025165200383751,-0.00160673255914612
2020-08-24,-0.00481192508375317,0.0657809838853833,0.0115509009159855,0.00136513347647549,-0.00502065139535091,0.0289227383673365,-0.00281660670514217
2020-08-25,-0.0125274658203125,0.236630449269083,-0.00563341572568288,-0.00252669386935356,-0.0115663520236117,0.00237237934941592,-0.0110454113099098
2020-08-26,-0.00289341347055938,-0.071533010876331,0.013474275236697,0.0169184555073474,-0.00602586306625785,-0.00111645574093078,-0.0116789513017665
2020-08-27,0.00558035723789008,0.0040273061539382,-0.0046835651390511,0.0136593505601215,-0.00471590447426162,-0.0056775407521974,0.00686296441198619
2020-08-28,0.00110986099683252,0.00540627498963708,0.0121433376610578,-0.0167098859231374,-0.000772477187212517,0.00215828685671515,0.00640651102985035
2020-08-31,0.00532154515713601,-0.0301822721926739,-0.0308937844805897,0.0138090172668142,-0.00942169667855774,0.00121135563920438,-0.0375821895256596
2020-09-01,0.0026466460406025,0.00554498943071247,-0.00324975356773349,0.00408162408418011,0.0155083591562759,0.0102612294055995,0.0108471531083616
2020-09-02,-0.0101187658103093,0.0425112089070254,0.0166123215958405,0.0169454891393834,-0.0126167396584717,0.00607644588696332,0.000366441042394916
2020-09-03,-0.0124444749620226,-0.00614217422649199,0.01038485446418,0.00449142180326612,0.0250866574756416,-0.00286566215243245,0.00586049329409799
2020-09-04,0.00630068862841626,-0.0209441716785065,-0.0163240896504547,-0.0513978424929449,-0.00982989517788269,-0.0102573174166106,-0.0194038480374701
2020-09-07,0.000670813472227527,0.000350757133099178,-0.00399511568708044,-0.0178527166608783,0.0105280312224747,-0.00786222634016709,-0.0109813474719973
2020-09-08,0.0015642389904853,-0.0264680498046406,-0.0117248093151588,0.00157172153488272,-0.0168864568350614,0.00175603883883668,-0.0165747998836347
2020-09-09,0.00267735235836297,0.0192653010662731,-0.0120199293226965,-0.0123985776352176,0.0115336050709653,-0.0143375922954055,-0.00785414992650091
2020-09-10,0.00623058750668792,0.0538773743097705,0.0109021743834372,-0.0030566810274224,0.00663309370741882,-0.00542642193265186,0.0125893108926787
2020-09-11,-0.00110577289712499,-0.00771023890259726,0.00437640819002039,0.000474435263303707,-0.00580674384358371,-0.0109119371604661,-0.00385467693276953
2020-09-14,-0.00309938887145422,-0.00962849510122576,0.0376594785013382,-0.015152739596577,-0.014826565635125,-0.0191906614965579,-0.0166776202057398
2020-09-15,0.0117699890819853,-0.0156915904037624,0.00809839401703516,0.00439592470901418,-0.0026332078182052,0.0118624579739577,0.00870202366652761
2020-09-16,-0.00395084064420825,0.029631062701108,0.000743758129357008,0.019006937732061,0.00977805602972515,0.0216255533879683,0.0130225332577054
2020-09-17,-0.00881448912437233,-0.0114440022980304,-0.00341899418784597,-0.0244314589333133,-0.00471954163588173,-0.00918937321458502,-0.016814915130364
2020-09-18,0.00755891854264323,-0.00732038667614388,-0.00193909981567231,-0.00810040532219614,-0.00212782576892478,-0.0242709059062312,-0.00617889088963319
2020-09-21,-0.00706089357853112,-0.0495626647709629,-0.035570239912575,-0.0282650488032015,-0.0407967151545636,-0.00756648734240151,-0.020928182147946
2020-09-22,-0.0164444817437066,0.0119089287199428,-0.0100727990621035,0.0304729386451359,-0.015002432116823,-0.0132469340425067,-0.0287463808297301
2020-09-23,-0.00632622661353899,0.0112339449971872,-0.00500938775005655,0.0118909038333257,0.0109740837114145,0.0114448833931866,0.00478676158615898
2020-09-24,-0.0140972928226011,-0.046199940008909,-0.0127438853963177,-0.0287812786361645,-0.00697629236671349,-0.0160897784530336,-0.0115035187912732
2020-09-25,0.0059962711686663,0.0364208050987476,0.0132271208136205,0.0142786414266771,0.0313227490737609,0.0131987533218114,0.045315583891739
2020-09-28,-0.00710677593270526,0.0549411973704481,0.0221767221155718,0.0210977690101115,-0.00108039683020444,0.00976982934845227,0.015293912252365
2020-09-29,0.019395061786027,0.00743989230051567,0.000615493411943113,0.00768240664200159,-0.00629449072970723,0.00792086270630987,-0.00819630658403026
2020-09-30,0.000679474026275884,-0.00268534262980913,0.00169153640498898,-0.00549941028790579,0.0190640288851409,0.0151051823623107,0.00686808179977549
2020-10-01,-0.00181081553875218,0.0371928014411209,0.00951800356756771,0.0103271568639687,0.00514205779736376,0.0262838879012275,0.00133099736906628
2020-10-05,0.00181410054019926,0.0598735262189265,-0.000608286408575132,-0.0153807438120518,0.00204043305202428,0.00668547202239789,-0.00647982232958122
2020-10-06,0.00973291765969964,0.00168385821968142,0.00684718411265695,0.0135717528987169,-0.00974847678775836,0.0266970253662948,-0.00484982310833759
2020-10-07,-0.0147948854154232,0.00901724575849006,-0.00392919017727822,-0.00581115671151011,0.0149619060734165,0.0158640823503209,-0.00526552472008546
2020-10-08,0.00113763904875075,-0.0419569164048303,-0.00348965777809263,0.00893816900856237,0.0118032376092339,0.0254247461667874,-0.00771491470891428
2020-10-09,0.0090909437699751,-0.0102767317107302,0.00015228587369065,0.00774873504886142,-0.0165904450373788,0.0350309936319875,0.0310993640872148
2020-10-12,0.00878376973525841,0.00750799993507356,-0.00913390289566229,0.0139408802582124,-0.00822634678598333,-0.0161322972207719,-0.00297219918107106
2020-10-13,-0.00156284200476431,-0.0068177172914462,0.0104470785594426,0.0290814410119873,-0.0144130163493779,-0.0125242192441102,-0.0102676389707743
